Geneid 	 Lymph_1 	 Lymph_2 	 Myelo_1 	 Myelo_2
LOC122455341 	 0 	 0 	 0 	 0
DGCR5 	 17 	 20 	 1 	 3
FAM246C 	 0 	 0 	 0 	 0
DGCR2 	 1735 	 1243 	 1601 	 2070
DGCR11 	 24 	 38 	 53 	 80
LOC124905078 	 25 	 14 	 34 	 24
ESS2 	 348 	 219 	 266 	 299
TSSK2 	 0 	 0 	 0 	 0
LOC112268297 	 15 	 7 	 12 	 9
GSC2 	 0 	 0 	 0 	 0
LINC01311 	 49 	 9 	 2 	 24
SLC25A1 	 541 	 282 	 439 	 300
CLTCL1 	 234 	 294 	 269 	 39
LOC112268289 	 3 	 5 	 5 	 2
LOC124900485 	 0 	 0 	 0 	 0
LOC105372859 	 17 	 39 	 9 	 9
HIRA 	 917 	 754 	 801 	 1157
MRPL40 	 111 	 122 	 99 	 76
C22orf39 	 1082 	 570 	 621 	 655
UFD1 	 186 	 161 	 194 	 162
CDC45 	 439 	 289 	 340 	 328
CLDN5 	 16 	 13 	 0 	 25
LINC00895 	 0 	 0 	 0 	 0
LOC124905079 	 0 	 0 	 0 	 0
SEPTIN5 	 0 	 0 	 0 	 1
SEPT5-GP1BB 	 9 	 3 	 10 	 15
GP1BB 	 0 	 0 	 0 	 0
LOC105372861 	 0 	 3 	 5 	 3
TBX1 	 5 	 2 	 0 	 0
GNB1L 	 85 	 74 	 46 	 82
RTL10 	 823 	 501 	 350 	 553
LOC124905080 	 6 	 18 	 7 	 7
TXNRD2 	 239 	 256 	 170 	 352
LOC124905081 	 2 	 5 	 1 	 2
COMT 	 712 	 654 	 517 	 817
MIR4761 	 0 	 0 	 0 	 0
ARVCF 	 604 	 605 	 176 	 451
LOC124905082 	 0 	 0 	 0 	 0
TANGO2 	 785 	 645 	 750 	 969
MIR185 	 0 	 0 	 0 	 1
DGCR8 	 1612 	 772 	 841 	 1018
MIR3618 	 0 	 0 	 0 	 0
MIR1306 	 0 	 0 	 0 	 0
TRMT2A 	 736 	 530 	 491 	 728
MIR6816 	 0 	 0 	 0 	 0
RANBP1 	 429 	 294 	 145 	 249
SNORA77B 	 0 	 0 	 0 	 0
ZDHHC8 	 907 	 1308 	 683 	 1239
CCDC188 	 32 	 94 	 40 	 108
LINC02891 	 0 	 2 	 0 	 8
LOC105372862 	 1 	 7 	 0 	 3
LINC00896 	 1 	 3 	 3 	 4
LOC124905083 	 1 	 5 	 0 	 0
LOC105372863 	 0 	 0 	 0 	 0
RTN4R 	 179 	 72 	 21 	 213
MIR1286 	 1 	 3 	 0 	 2
DGCR6L 	 340 	 270 	 201 	 241
FAM230G 	 12 	 1 	 0 	 0
LOC124905153 	 178 	 36 	 1 	 20
ZNF74 	 502 	 294 	 148 	 411
SCARF2 	 27 	 11 	 33 	 17
LOC107985588 	 17 	 2 	 5 	 8
KLHL22 	 771 	 433 	 481 	 377
LOC124905085 	 2 	 2 	 2 	 2
LOC101928824 	 75 	 61 	 61 	 45
MED15 	 1679 	 1880 	 1959 	 1951
LOC124905084 	 0 	 0 	 0 	 0
POM121L4P 	 0 	 0 	 0 	 0
LOC107985584 	 0 	 0 	 0 	 0
TMEM191A 	 4 	 3 	 10 	 15
PI4KA 	 2614 	 2684 	 2605 	 3182
SERPIND1 	 4 	 3 	 2 	 4
SNAP29 	 600 	 613 	 753 	 875
CRKL 	 2111 	 1463 	 1891 	 2235
LINC01637 	 0 	 2 	 31 	 60
AIFM3 	 4 	 7 	 64 	 178
LZTR1 	 1236 	 1044 	 1190 	 1375
THAP7 	 200 	 64 	 101 	 139
THAP7-AS1 	 13 	 39 	 19 	 9
TUBA3FP 	 0 	 0 	 4 	 2
P2RX6 	 2 	 2 	 1 	 9
SLC7A4 	 0 	 0 	 0 	 1
MIR649 	 0 	 0 	 0 	 0
P2RX6P 	 0 	 0 	 1 	 0
LRRC74B 	 1 	 2 	 0 	 0
BCRP2 	 0 	 3 	 0 	 0
LOC102724728 	 0 	 0 	 0 	 0
FAM230B 	 0 	 0 	 0 	 0
FAM247A 	 0 	 0 	 0 	 0
GGT2P 	 0 	 0 	 0 	 0
POM121L8P 	 0 	 0 	 0 	 0
FAM230H 	 0 	 0 	 0 	 0
LINC01651 	 0 	 0 	 0 	 0
FAM246A 	 0 	 0 	 0 	 1
RIMBP3B 	 13 	 0 	 3 	 4
LOC124900483 	 0 	 0 	 0 	 0
LOC124905172 	 0 	 0 	 0 	 0
HIC2 	 440 	 1145 	 260 	 471
TMEM191C 	 2 	 5 	 5 	 13
PI4KAP2 	 218 	 347 	 154 	 211
LOC124905173 	 0 	 0 	 0 	 0
LOC124900484 	 0 	 0 	 0 	 0
RIMBP3C 	 4 	 0 	 3 	 0
UBE2L3 	 735 	 489 	 566 	 548
YDJC 	 258 	 226 	 226 	 351
CCDC116 	 11 	 5 	 6 	 11
SDF2L1 	 193 	 77 	 129 	 163
LOC107985532 	 181 	 106 	 42 	 76
MIR301B 	 0 	 0 	 0 	 0
MIR130B 	 0 	 0 	 0 	 0
PPIL2 	 1290 	 960 	 925 	 1255
YPEL1 	 368 	 479 	 269 	 239
MAPK1 	 2619 	 1978 	 3175 	 2993
PPM1F 	 2893 	 3187 	 2566 	 2578
PPM1F-AS1 	 95 	 49 	 121 	 76
TOP3B 	 877 	 533 	 611 	 649
PRAMENP 	 1 	 2 	 3 	 1
IGLVI-70 	 0 	 1 	 2 	 2
IGLV4-69 	 17 	 8 	 12 	 52
IGLVI-68 	 0 	 0 	 0 	 0
IGLV10-67 	 0 	 0 	 0 	 0
IGLVIV-66-1 	 0 	 0 	 0 	 0
IGLVV-66 	 0 	 0 	 0 	 0
IGLVIV-65 	 0 	 0 	 0 	 0
IGLVIV-64 	 0 	 0 	 0 	 0
IGLVI-63 	 0 	 0 	 0 	 0
IGLV1-62 	 0 	 0 	 0 	 0
LOC102724653 	 0 	 2 	 0 	 8
IGLV8-61 	 26 	 25 	 33 	 51
IGLV4-60 	 6 	 2 	 4 	 10
IGLVIV-59 	 0 	 0 	 0 	 0
IGLVV-58 	 0 	 0 	 0 	 1
IGLV6-57 	 35 	 18 	 18 	 39
IGLVI-56 	 0 	 0 	 0 	 0
IGLV11-55 	 0 	 0 	 0 	 0
IGLV10-54 	 13 	 0 	 1 	 2
IGLVIV-53 	 0 	 0 	 0 	 0
VPREB1 	 592 	 710 	 166 	 227
LOC124905087 	 410 	 256 	 121 	 425
LOC105372952 	 232 	 859 	 391 	 909
BMS1P20 	 226 	 420 	 121 	 255
IGLV5-52 	 5 	 16 	 0 	 5
IGLV1-51 	 0 	 1 	 2 	 4
IGLV1-50 	 4 	 10 	 2 	 0
IGLV9-49 	 2 	 2 	 1 	 34
IGLV5-48 	 0 	 0 	 0 	 0
IGLV1-47 	 17 	 8 	 12 	 39
IGLV7-46 	 11 	 6 	 11 	 38
IGLV5-45 	 0 	 0 	 0 	 0
IGLV1-44 	 0 	 0 	 0 	 0
IGLV7-43 	 0 	 0 	 0 	 0
IGLVI-42 	 0 	 0 	 0 	 0
IGLVVII-41-1 	 0 	 0 	 0 	 0
LOC101929255 	 0 	 0 	 0 	 0
IGLV1-41 	 0 	 0 	 0 	 0
IGLV1-40 	 0 	 0 	 0 	 0
IGLVI-38 	 0 	 0 	 0 	 0
IGLV5-37 	 0 	 0 	 0 	 0
IGLV1-36 	 0 	 0 	 0 	 0
IGLV7-35 	 0 	 0 	 0 	 0
ZNF280B 	 0 	 0 	 0 	 0
ZNF280A 	 0 	 0 	 0 	 0
PRAME 	 0 	 0 	 0 	 0
LL22NC03-63E9.3 	 0 	 0 	 0 	 0
IGLV2-34 	 0 	 0 	 0 	 0
IGLV2-33 	 0 	 0 	 0 	 0
IGLV3-32 	 0 	 0 	 0 	 0
IGLV3-31 	 0 	 0 	 0 	 0
IGLV3-30 	 0 	 0 	 0 	 0
POM121L1P 	 0 	 0 	 0 	 0
GGTLC2 	 0 	 0 	 0 	 0
IGLV3-29 	 0 	 0 	 0 	 0
IGLV2-28 	 0 	 1 	 0 	 0
IGLV3-27 	 1 	 2 	 8 	 6
IGLV3-26 	 0 	 0 	 0 	 0
IGLVVI-25-1 	 0 	 0 	 0 	 0
IGLV3-25 	 11 	 8 	 31 	 29
LOC112267890 	 0 	 0 	 0 	 0
IGLV3-24 	 0 	 0 	 0 	 1
LL22NC03-102D1.18 	 0 	 0 	 0 	 0
IGLV2-23 	 18 	 8 	 21 	 40
IGLVVI-22-1 	 0 	 0 	 0 	 0
IGLV3-22 	 0 	 0 	 0 	 0
IGLV3-21 	 13 	 5 	 14 	 50
IGLVI-20 	 0 	 0 	 0 	 0
IGLV3-19 	 16 	 9 	 26 	 48
IGLV2-18 	 2 	 1 	 2 	 10
IGLV3-17 	 0 	 1 	 1 	 1
IGLV3-16 	 0 	 0 	 0 	 0
IGLV3-15 	 0 	 0 	 0 	 0
IGLV2-14 	 37 	 10 	 46 	 67
IGLV3-13 	 0 	 0 	 0 	 0
IGLV3-12 	 0 	 0 	 0 	 0
IGLV2-11 	 21 	 6 	 10 	 105
IGLV3-10 	 22 	 7 	 8 	 15
IGLV3-9 	 7 	 5 	 16 	 9
LOC105372948 	 0 	 0 	 0 	 0
MIR650 	 0 	 0 	 0 	 0
IGLV2-8 	 36 	 21 	 24 	 38
IGLV3-7 	 0 	 0 	 0 	 0
IGLV3-6 	 0 	 0 	 0 	 0
IGLV2-5 	 1 	 1 	 0 	 7
IGLV3-4 	 0 	 0 	 0 	 0
LOC124905086 	 0 	 0 	 0 	 0
IGLV4-3 	 3 	 5 	 2 	 13
IGLV3-2 	 0 	 0 	 0 	 0
LOC102724638 	 1 	 1 	 0 	 2
IGLV3-1 	 10 	 1 	 14 	 50
MIR5571 	 0 	 0 	 0 	 0
IGLL5 	 6 	 49 	 22 	 70
IGLJ1 	 0 	 0 	 0 	 0
IGLC1 	 0 	 0 	 0 	 0
IGLJ2 	 0 	 0 	 0 	 0
IGLC2 	 143 	 93 	 96 	 179
IGLJ3 	 0 	 0 	 1 	 1
IGLC3 	 101 	 57 	 50 	 125
IGLJ4 	 0 	 0 	 0 	 0
IGLC4 	 0 	 1 	 0 	 0
IGLJ5 	 0 	 0 	 0 	 0
IGLC5 	 0 	 0 	 0 	 0
IGLJ6 	 0 	 0 	 0 	 0
IGLC6 	 0 	 2 	 0 	 1
LOC105372947 	 0 	 0 	 0 	 0
IGLJ7 	 0 	 0 	 0 	 0
IGLC7 	 4 	 1 	 6 	 8
RSPH14 	 0 	 14 	 3 	 2
GNAZ 	 64 	 19 	 43 	 23
LOC124905170 	 0 	 0 	 0 	 0
RAB36 	 17 	 27 	 33 	 18
BCR 	 2195 	 2610 	 1197 	 1711
FBXW4P1 	 33 	 108 	 22 	 28
LOC107985554 	 4 	 4 	 2 	 3
LINC02556 	 0 	 0 	 0 	 0
CES5AP1 	 0 	 0 	 0 	 0
ZDHHC8P1 	 0 	 0 	 0 	 0
LINC01659 	 0 	 0 	 0 	 0
FAM230I 	 0 	 0 	 0 	 0
LINC02557 	 0 	 0 	 0 	 0
LOC107985580 	 0 	 0 	 12 	 2
LOC124900476 	 0 	 0 	 3 	 2
PCAT14 	 0 	 0 	 2 	 0
LOC105372957 	 0 	 0 	 0 	 1
IGLL1 	 7 	 59 	 397 	 25
DRICH1 	 33 	 22 	 45 	 27
LOC124905089 	 4 	 0 	 2 	 5
GUSBP11 	 664 	 739 	 861 	 820
RGL4 	 695 	 689 	 1191 	 796
LOC124905088 	 13 	 20 	 5 	 13
ZNF70 	 465 	 861 	 397 	 504
VPREB3 	 210 	 434 	 168 	 132
C22orf15 	 38 	 18 	 2 	 12
CHCHD10 	 0 	 0 	 0 	 0
LOC107985577 	 0 	 0 	 0 	 0
MMP11 	 0 	 0 	 0 	 0
SMARCB1 	 0 	 0 	 0 	 0
DERL3 	 0 	 0 	 0 	 0
SLC2A11 	 0 	 0 	 0 	 0
MIF-AS1 	 0 	 0 	 0 	 0
MIF 	 0 	 0 	 0 	 0
LOC100652871 	 0 	 0 	 0 	 0
GSTT2B 	 0 	 0 	 0 	 0
DDTL 	 0 	 0 	 0 	 0
DDT 	 0 	 0 	 0 	 0
GSTT2 	 1 	 2 	 0 	 0
GSTT4 	 0 	 0 	 0 	 0
LOC105372959 	 0 	 0 	 0 	 0
CABIN1 	 1933 	 2011 	 1660 	 1985
SUSD2 	 80 	 33 	 6 	 7
LOC124905090 	 7 	 10 	 0 	 9
GGT5 	 276 	 160 	 214 	 157
POM121L9P 	 48 	 18 	 4 	 2
SPECC1L-ADORA2A 	 1 	 0 	 1 	 0
SPECC1L 	 562 	 304 	 254 	 398
LOC105372960 	 1 	 6 	 2 	 7
ADORA2A 	 2 	 8 	 16 	 6
ADORA2A-AS1 	 19 	 39 	 55 	 26
UPB1 	 7 	 13 	 84 	 11
GUCD1 	 1632 	 1501 	 1590 	 1793
SNRPD3 	 970 	 848 	 559 	 813
LOC124905091 	 21 	 22 	 10 	 13
GGT1 	 40 	 65 	 318 	 494
LRRC75B 	 11 	 15 	 51 	 74
BCRP3 	 4 	 7 	 4 	 38
POM121L10P 	 0 	 1 	 0 	 6
LOC124905092 	 2 	 1 	 0 	 1
LOC105372962 	 0 	 0 	 0 	 1
PIWIL3 	 0 	 1 	 0 	 7
TOP1P2 	 0 	 0 	 0 	 0
SGSM1 	 2 	 39 	 5 	 19
LOC124900481 	 0 	 0 	 0 	 0
LHFPL7 	 0 	 0 	 0 	 0
KIAA1671 	 1415 	 491 	 39 	 74
KIAA1671-AS1 	 2 	 1 	 0 	 0
CRYBB3 	 7 	 6 	 1 	 0
CRYBB2 	 3 	 0 	 0 	 0
LOC105372969 	 0 	 1 	 0 	 0
IGLL3P 	 0 	 0 	 0 	 0
LRP5L 	 660 	 3006 	 1029 	 945
LOC124905095 	 0 	 95 	 34 	 9
LOC124905093 	 4 	 26 	 2 	 8
CRYBB2P1 	 104 	 129 	 86 	 101
MIR6817 	 0 	 0 	 0 	 0
LOC124905094 	 122 	 126 	 47 	 80
GRK3-AS1 	 0 	 0 	 0 	 2
GRK3 	 163 	 798 	 338 	 1636
MYO18B 	 40 	 230 	 16 	 8
MYO18B-AS1 	 0 	 0 	 0 	 0
LOC102724801 	 0 	 0 	 0 	 0
LINC02559 	 0 	 0 	 0 	 0
LOC105372971 	 8 	 0 	 0 	 0
SEZ6L 	 332 	 3 	 2 	 99
SEZ6L-AS1 	 0 	 0 	 0 	 0
LOC124905096 	 18 	 0 	 0 	 3
ASPHD2 	 178 	 351 	 124 	 135
HPS4 	 6321 	 5273 	 853 	 2510
SRRD 	 763 	 562 	 186 	 291
TFIP11 	 1069 	 788 	 648 	 671
TFIP11-DT 	 63 	 80 	 19 	 35
TPST2 	 1470 	 588 	 996 	 1049
MIR548J 	 0 	 0 	 0 	 0
CRYBA4 	 1 	 0 	 0 	 1
CRYBB1 	 9 	 0 	 4 	 9
MIAT 	 435 	 347 	 642 	 307
MIATNB 	 39 	 63 	 36 	 37
LOC110091768 	 2 	 24 	 14 	 13
LINC01422 	 1 	 9 	 0 	 4
LOC107985582 	 0 	 0 	 0 	 0
LOC284898 	 0 	 0 	 0 	 0
LOC107985534 	 0 	 0 	 0 	 1
LOC105372977 	 0 	 0 	 0 	 0
LINC01638 	 0 	 0 	 0 	 0
LINC02554 	 3 	 0 	 0 	 0
LOC105372979 	 0 	 0 	 0 	 0
LOC102724900 	 0 	 0 	 0 	 0
LOC105372980 	 0 	 0 	 0 	 0
LOC105372981 	 0 	 0 	 0 	 0
LOC124905098 	 0 	 0 	 1 	 0
LOC124905097 	 0 	 0 	 0 	 1
MN1 	 20 	 550 	 516 	 1489
LOC107985529 	 4 	 2 	 2 	 6
PITPNB 	 996 	 681 	 682 	 780
TTC28-AS1 	 88 	 89 	 89 	 136
MIR3199-1 	 0 	 0 	 0 	 0
MIR3199-2 	 0 	 0 	 0 	 0
TTC28 	 560 	 91 	 141 	 661
LOC124905171 	 0 	 0 	 0 	 0
MIR5739 	 0 	 0 	 0 	 0
LOC101929594 	 31 	 4 	 1 	 19
CHEK2 	 166 	 160 	 150 	 203
HSCB 	 71 	 74 	 69 	 88
CCDC117 	 1267 	 639 	 512 	 749
XBP1 	 2683 	 2034 	 1560 	 1891
LOC107985549 	 183 	 62 	 21 	 36
ZNRF3 	 79 	 121 	 53 	 95
ZNRF3-AS1 	 2 	 1 	 0 	 0
C22orf31 	 0 	 0 	 0 	 0
KREMEN1 	 101 	 84 	 84 	 111
LOC101929638 	 15 	 19 	 43 	 152
EMID1 	 197 	 47 	 117 	 246
LOC124905099 	 2 	 3 	 12 	 7
LOC105372985 	 1 	 2 	 4 	 8
RHBDD3 	 361 	 206 	 173 	 251
EWSR1 	 1974 	 1970 	 1559 	 1727
GAS2L1 	 266 	 307 	 177 	 344
RASL10A 	 138 	 515 	 12 	 28
AP1B1 	 4772 	 4820 	 2035 	 2789
SNORD125 	 67 	 64 	 15 	 13
RFPL1 	 40 	 16 	 1 	 3
LOC102723305 	 13 	 4 	 3 	 0
RFPL1S 	 23 	 1 	 0 	 1
LOC107985541 	 0 	 0 	 2 	 0
NEFH 	 5 	 7 	 3 	 11
THOC5 	 441 	 320 	 374 	 420
NIPSNAP1 	 524 	 477 	 343 	 357
NF2 	 661 	 387 	 305 	 562
CABP7 	 9 	 69 	 8 	 1
ZMAT5 	 85 	 68 	 80 	 82
UQCR10 	 213 	 157 	 147 	 171
ASCC2 	 1185 	 1083 	 948 	 1235
MTMR3 	 1287 	 1370 	 3354 	 2357
MIR6818 	 0 	 0 	 0 	 0
HORMAD2-AS1 	 0 	 10 	 3 	 3
HORMAD2 	 0 	 0 	 2 	 0
LOC105372988 	 0 	 0 	 0 	 0
LIF-AS1 	 0 	 0 	 0 	 0
LIF 	 14 	 126 	 106 	 92
LIF-AS2 	 0 	 0 	 0 	 0
OSM 	 57 	 150 	 306 	 162
CASTOR1 	 107 	 77 	 85 	 77
TBC1D10A 	 447 	 277 	 252 	 281
SF3A1 	 2260 	 2094 	 2058 	 2396
CCDC157 	 31 	 48 	 21 	 35
KIAA1656 	 22 	 35 	 18 	 14
RNF215 	 218 	 184 	 124 	 174
SEC14L2 	 35 	 31 	 11 	 45
MTFP1 	 192 	 92 	 105 	 225
LOC105372990 	 11 	 2 	 4 	 5
SEC14L3 	 1 	 7 	 0 	 3
LOC105372991 	 3 	 5 	 0 	 3
SDC4P 	 0 	 0 	 0 	 0
LOC107985579 	 0 	 0 	 0 	 0
SEC14L4 	 28 	 46 	 1 	 66
SEC14L6 	 0 	 2 	 0 	 0
GAL3ST1 	 9 	 0 	 0 	 6
PES1 	 652 	 516 	 429 	 649
TCN2 	 196 	 73 	 682 	 274
SLC35E4 	 10 	 5 	 85 	 31
DUSP18 	 68 	 94 	 348 	 197
OSBP2 	 454 	 582 	 20 	 762
MIR3200 	 0 	 0 	 0 	 0
LOC105372994 	 0 	 1 	 0 	 0
LOC107985544 	 6 	 26 	 6 	 4
MORC2-AS1 	 3 	 2 	 0 	 0
MORC2 	 1107 	 769 	 644 	 734
TUG1 	 3223 	 4007 	 4147 	 3927
SMTN 	 427 	 178 	 100 	 149
SELENOM 	 16 	 6 	 4 	 9
LOC105372995 	 1 	 0 	 1 	 0
LOC124905100 	 0 	 0 	 0 	 0
INPP5J 	 4 	 14 	 0 	 3
PLA2G3 	 0 	 1 	 0 	 0
MIR3928 	 0 	 0 	 0 	 0
RNF185 	 400 	 331 	 516 	 425
LIMK2 	 1598 	 792 	 1518 	 800
PIK3IP1 	 1221 	 1381 	 728 	 692
LOC105372997 	 7 	 8 	 1 	 2
PATZ1 	 1585 	 1123 	 935 	 1289
PIK3IP1-DT 	 6 	 8 	 5 	 6
LINC01521 	 117 	 168 	 103 	 121
DRG1 	 407 	 397 	 326 	 347
EIF4ENIF1 	 711 	 486 	 538 	 697
SFI1 	 690 	 445 	 567 	 552
PISD 	 1079 	 535 	 1260 	 1198
MIR7109 	 13 	 2 	 11 	 19
PRR14L 	 1301 	 1330 	 1832 	 1947
DEPDC5 	 620 	 407 	 654 	 753
LOC105372998 	 8 	 8 	 12 	 2
LOC124905102 	 0 	 0 	 0 	 0
YWHAH-AS1 	 7 	 23 	 26 	 10
YWHAH 	 1456 	 758 	 1791 	 1208
LOC124900477 	 22 	 88 	 135 	 25
LOC124905158 	 2 	 1 	 2 	 0
LINC02558 	 0 	 0 	 0 	 0
SLC5A1 	 0 	 1 	 0 	 0
LOC105373000 	 0 	 0 	 0 	 0
AP1B1P1 	 0 	 0 	 0 	 0
C22orf42 	 1 	 1 	 1 	 1
RFPL2 	 8 	 2 	 0 	 4
SLC5A4-AS1 	 13 	 53 	 1 	 5
SLC5A4 	 0 	 2 	 0 	 1
LOC107985561 	 1 	 3 	 0 	 0
RFPL3 	 0 	 1 	 0 	 0
RFPL3S 	 3 	 0 	 0 	 0
LOC339666 	 4 	 7 	 6 	 5
RTCB 	 764 	 759 	 653 	 763
BPIFC 	 0 	 0 	 0 	 0
FBXO7 	 1272 	 1266 	 912 	 1508
SYN3 	 11 	 10 	 1 	 2
LOC124905103 	 1 	 3 	 3 	 3
SYN3-AS1 	 0 	 1 	 0 	 0
LOC107985545 	 0 	 0 	 0 	 0
LOC105373002 	 0 	 0 	 0 	 2
TIMP3 	 435 	 102 	 3 	 132
LOC124905104 	 2 	 1 	 0 	 0
LARGE1 	 2601 	 880 	 161 	 16
LINC01640 	 0 	 0 	 0 	 1
LOC124905107 	 0 	 0 	 0 	 0
LOC124905105 	 0 	 0 	 0 	 0
LOC124905106 	 1 	 0 	 1 	 0
MIR4764 	 0 	 0 	 0 	 0
LOC105373007 	 1 	 2 	 0 	 0
SNORA50B 	 0 	 0 	 0 	 0
LARGE-AS1 	 11 	 3 	 0 	 0
LARGE1-AS1 	 2 	 3 	 1 	 0
LINC01643 	 0 	 0 	 0 	 0
LL22NC03-13G6.2 	 0 	 0 	 0 	 0
LOC124905108 	 0 	 1 	 0 	 0
LOC105373012 	 0 	 0 	 0 	 0
LOC105373013 	 0 	 0 	 0 	 0
LINC02885 	 0 	 1 	 0 	 0
LOC105373014 	 0 	 0 	 0 	 0
LOC124905109 	 0 	 0 	 0 	 0
LOC105373015 	 0 	 0 	 0 	 0
ISX 	 1 	 0 	 0 	 0
LOC124905110 	 0 	 0 	 0 	 0
LINC01399 	 0 	 0 	 0 	 0
LOC105373017 	 11 	 27 	 13 	 8
HMGXB4 	 573 	 323 	 401 	 567
TOM1 	 244 	 149 	 682 	 665
MIR3909 	 0 	 0 	 2 	 4
MIR6069 	 0 	 0 	 2 	 3
HMOX1 	 773 	 286 	 468 	 707
MCM5 	 2661 	 1457 	 1635 	 1909
RASD2 	 64 	 1 	 0 	 1
LOC107985590 	 1 	 1 	 0 	 0
MB 	 93 	 1 	 0 	 0
LOC284912 	 0 	 0 	 0 	 0
APOL6 	 1348 	 1075 	 3233 	 1942
APOL5 	 0 	 0 	 0 	 0
RBFOX2 	 16 	 3 	 2 	 3
APOL3 	 779 	 1211 	 1113 	 983
APOL4 	 35 	 68 	 348 	 90
APOL2 	 509 	 555 	 946 	 718
APOL1 	 242 	 182 	 646 	 335
MYH9 	 7314 	 7101 	 9293 	 8918
MIR6819 	 3 	 14 	 10 	 5
MYH9-DT 	 18 	 16 	 37 	 16
LOC124905111 	 3 	 1 	 5 	 1
TXN2 	 634 	 576 	 457 	 649
FOXRED2 	 900 	 377 	 326 	 445
LOC105373020 	 0 	 0 	 0 	 0
EIF3D 	 1434 	 1572 	 1030 	 1304
CACNG2 	 0 	 0 	 0 	 0
CACNG2-DT 	 7 	 5 	 7 	 12
LOC124905112 	 2 	 1 	 2 	 0
IFT27 	 93 	 110 	 81 	 102
PVALB 	 0 	 0 	 0 	 0
NCF4-AS1 	 2 	 1 	 10 	 3
NCF4 	 136 	 61 	 178 	 135
LOC105373022 	 0 	 0 	 0 	 0
CSF2RB 	 470 	 175 	 3425 	 2482
LOC105373023 	 0 	 0 	 10 	 2
LOC124900478 	 4 	 4 	 0 	 0
LL22NC01-81G9.3 	 0 	 0 	 0 	 0
TEX33 	 0 	 0 	 0 	 0
TST 	 275 	 202 	 173 	 263
MPST 	 322 	 248 	 266 	 416
LOC112268295 	 2 	 0 	 2 	 8
KCTD17 	 224 	 126 	 118 	 131
TMPRSS6 	 6 	 5 	 8 	 8
LOC124905113 	 0 	 1 	 0 	 0
IL2RB 	 160 	 152 	 342 	 572
C1QTNF6 	 230 	 33 	 121 	 124
SSTR3 	 5 	 4 	 30 	 9
RAC2 	 1147 	 1030 	 1536 	 1380
LOC107985576 	 1 	 1 	 1 	 15
CYTH4 	 1008 	 323 	 1604 	 2181
LOC105373024 	 25 	 12 	 50 	 64
ELFN2 	 2768 	 1643 	 129 	 759
LOC100506271 	 0 	 20 	 0 	 3
LOC124905114 	 15 	 14 	 2 	 2
MFNG 	 855 	 979 	 823 	 1084
CARD10 	 8 	 7 	 9 	 9
CDC42EP1 	 46 	 12 	 18 	 107
LGALS2 	 0 	 3 	 168 	 206
GGA1 	 788 	 678 	 698 	 859
SH3BP1 	 202 	 87 	 459 	 433
PDXP-DT 	 10 	 4 	 18 	 13
PDXP 	 581 	 244 	 222 	 319
LGALS1 	 125 	 44 	 240 	 236
NOL12 	 404 	 228 	 210 	 258
TRIOBP 	 1450 	 1184 	 1711 	 1485
LOC124905115 	 17 	 11 	 43 	 8
LOC102724378 	 20 	 3 	 35 	 6
LOC124905159 	 1 	 0 	 1 	 0
H1-0 	 2532 	 2433 	 82 	 1233
GCAT 	 130 	 122 	 6 	 53
GALR3 	 1 	 0 	 0 	 0
ANKRD54 	 373 	 191 	 162 	 226
MIR658 	 0 	 0 	 0 	 0
MIR659 	 1 	 0 	 1 	 0
EIF3L 	 1585 	 1677 	 1253 	 1642
MICALL1 	 1261 	 1094 	 584 	 835
C22orf23 	 293 	 199 	 79 	 127
POLR2F 	 138 	 76 	 73 	 78
MIR6820 	 0 	 0 	 0 	 0
SOX10 	 8 	 2 	 1 	 3
MIR4534 	 0 	 0 	 0 	 1
PICK1 	 695 	 363 	 248 	 260
SLC16A8 	 407 	 40 	 36 	 18
LOC105373027 	 179 	 10 	 34 	 10
BAIAP2L2 	 419 	 62 	 33 	 39
PLA2G6 	 780 	 577 	 419 	 421
MAFF 	 112 	 633 	 120 	 79
TMEM184B 	 873 	 282 	 697 	 477
SNORA92 	 10 	 1 	 8 	 6
TPTEP2-CSNK1E 	 1 	 8 	 5 	 5
CSNK1E 	 0 	 1 	 1 	 0
TPTEP2 	 1 	 0 	 2 	 2
LOC105373030 	 0 	 0 	 0 	 0
LOC101927183 	 0 	 0 	 0 	 0
KCNJ4 	 0 	 0 	 0 	 0
LOC105373029 	 0 	 0 	 0 	 0
LOC124905116 	 0 	 0 	 0 	 0
KDELR3 	 19 	 10 	 2 	 4
DDX17 	 5298 	 4956 	 5165 	 4983
DMC1 	 102 	 18 	 38 	 16
LOC105373031 	 1 	 0 	 0 	 0
FAM227A 	 22 	 3 	 6 	 13
CBY1 	 87 	 53 	 45 	 53
LOC124905117 	 3 	 5 	 2 	 2
TOMM22 	 324 	 328 	 213 	 294
JOSD1 	 1405 	 1540 	 1235 	 955
GTPBP1 	 2333 	 2411 	 2714 	 2087
SUN2 	 1783 	 2168 	 1821 	 1907
DNAL4 	 200 	 134 	 91 	 131
NPTXR 	 19 	 13 	 4 	 4
CBX6 	 617 	 727 	 451 	 1131
LOC105373032 	 0 	 0 	 0 	 0
APOBEC3A 	 3 	 0 	 1 	 53
LOC105373033 	 0 	 0 	 0 	 3
LOC124905118 	 0 	 0 	 0 	 1
APOBEC3B 	 38 	 7 	 4 	 85
APOBEC3B-AS1 	 0 	 0 	 0 	 0
APOBEC3C 	 745 	 569 	 721 	 953
